date,price
2022-06-20,95.75
2022-06-21,96.35
2022-06-22,93.1
2022-06-23,90.24
2022-06-24,93.48
2022-06-27,94.62
2022-06-28,95.82
2022-06-29,94.73
2022-06-30,92.53
2022-07-01,91.65
2022-07-04,92.93
2022-07-05,91.59
2022-07-06,91.96
2022-07-07,94.17
2022-07-08,94.53
2022-07-11,92.33
2022-07-12,92.09
2022-07-13,91.67
2022-07-14,88.94
2022-07-15,89.11
2022-07-18,88.54
2022-07-19,88.5
2022-07-20,88.64
2022-07-21,89.97
2022-07-22,90.03
2022-07-25,90.0
2022-07-26,87.56
2022-07-27,87.4
2022-07-28,90.46
2022-07-29,92.11
2022-08-01,89.91
2022-08-02,90.01
2022-08-03,90.85
2022-08-04,90.06
2022-08-05,90.28
2022-08-08,91.84
2022-08-09,89.6
2022-08-10,92.72
2022-08-11,95.42
2022-08-12,96.25
2022-08-15,94.58
2022-08-16,93.08
2022-08-17,91.77
2022-08-18,91.9
2022-08-19,91.14
2022-08-22,89.93
2022-08-23,90.55
2022-08-24,88.87
2022-08-25,90.68
2022-08-26,90.08
2022-08-29,86.75
2022-08-30,85.58
2022-08-31,84.72
2022-09-01,84.12
2022-09-02,85.63
2022-09-05,85.41
2022-09-06,85.99
2022-09-07,85.63
2022-09-08,87.69
2022-09-09,91.16
2022-09-12,92.77
2022-09-13,90.81
2022-09-14,87.46
2022-09-15,86.04
2022-09-19,85.19
2022-09-20,84.47
2022-09-21,83.44
2022-09-22,81.06
2022-09-23,78.32
2022-09-26,77.51
2022-09-27,77.14
2022-09-28,78.11
2022-09-29,78.09
2022-09-30,78.1
2022-10-03,81.75
2022-10-04,84.53
2022-10-05,83.27
2022-10-06,83.16
2022-10-07,80.0
2022-10-10,77.73
2022-10-11,78.21
2022-10-12,77.34
2022-10-13,76.93
2022-10-14,75.34
2022-10-17,76.76
2022-10-18,77.41
2022-10-19,75.34
2022-10-20,75.14
2022-10-21,76.48
2022-10-24,75.68
2022-10-25,77.8
2022-10-26,82.82
2022-10-27,82.17
2022-10-28,81.63
2022-10-31,83.6
2022-11-01,85.37
2022-11-03,82.88
2022-11-04,88.85
2022-11-07,86.95
2022-11-08,88.64
2022-11-09,88.22
2022-11-10,91.64
2022-11-11,97.58
2022-11-14,96.31
2022-11-15,95.1
2022-11-16,94.38
2022-11-17,92.66
2022-11-18,91.82
2022-11-22,92.9
2022-11-23,92.27
2022-11-24,91.54
2022-11-25,88.66
2022-11-28,87.0
2022-11-29,88.13
2022-11-30,93.31
2022-12-01,94.61
2022-12-02,93.49
2022-12-05,91.87
2022-12-06,92.86
2022-12-07,91.35
2022-12-08,92.97
2022-12-09,92.11
2022-12-13,90.86
2022-12-14,89.28
2022-12-15,86.84
2022-12-16,87.01
2022-12-19,86.95
2022-12-20,88.4
2022-12-21,88.68
2022-12-22,87.2
2022-12-23,88.4
2022-12-26,87.5
2022-12-27,88.08
2022-12-28,86.62
2022-12-29,86.08
2022-12-30,83.02
2023-01-02,84.04
2023-01-03,85.6
2023-01-04,89.96
2023-01-05,92.02
2023-01-06,94.0
2023-01-09,95.71
2023-01-10,96.72
2023-01-11,101.0
2023-01-12,102.61
2023-01-13,101.3
2023-01-16,97.09
2023-01-17,96.34
2023-01-18,96.96
2023-01-19,97.09
2023-01-20,98.99
2023-01-23,98.6
2023-01-24,99.73
2023-01-25,99.9
2023-01-26,101.18
2023-01-27,100.8
2023-01-30,99.98
2023-01-31,100.55
2023-02-01,102.19
2023-02-02,100.17
2023-02-03,100.12
2023-02-07,99.57
2023-02-08,99.53
2023-02-09,98.85
2023-02-10,96.79
2023-02-13,97.44
2023-02-14,96.21
2023-02-15,97.93
2023-02-16,97.68
2023-02-17,97.18
2023-02-20,96.64
2023-02-21,97.81
2023-02-22,96.81
2023-02-23,96.14
2023-02-24,93.2
2023-02-27,94.86
2023-02-28,94.66
2023-03-01,98.0
2023-03-02,98.58
2023-03-03,102.34
2023-03-06,99.64
2023-03-07,96.13
2023-03-08,96.91
2023-03-09,95.28
2023-03-10,94.24
2023-03-13,96.4
2023-03-14,95.51
2023-03-15,93.72
2023-03-16,93.73
2023-03-17,94.11
2023-03-21,96.49
2023-03-22,96.0
2023-03-23,97.18
2023-03-24,96.42
2023-03-27,96.95
2023-03-28,98.29
2023-03-29,99.99
2023-03-30,101.01
2023-03-31,100.27
2023-04-03,100.19
2023-04-04,100.08
2023-04-05,98.25
2023-04-10,101.21
2023-04-11,105.15
2023-04-12,105.61
2023-04-13,108.25
2023-04-14,107.27
2023-04-17,107.73
2023-04-18,107.55
2023-04-19,107.48
2023-04-20,104.73
2023-04-21,105.08
2023-04-24,105.27
2023-04-25,104.76
2023-04-26,104.03
2023-04-27,104.99
2023-04-28,105.37
2023-05-02,107.28
2023-05-03,106.37
2023-05-04,105.68
2023-05-05,106.56
2023-05-08,106.78
2023-05-09,108.43
2023-05-10,104.91
2023-05-11,102.33
2023-05-12,103.46
2023-05-15,104.81
2023-05-16,104.7
2023-05-17,104.97
2023-05-18,104.87
2023-05-19,102.12
2023-05-22,99.56
2023-05-23,98.34
2023-05-24,101.91
2023-05-25,102.56
2023-05-26,101.79
2023-05-29,101.22
2023-05-30,99.44
2023-05-31,97.76
2023-06-01,99.99
2023-06-02,101.57
2023-06-05,102.03
2023-06-06,104.78
2023-06-07,104.87
2023-06-08,106.24
2023-06-09,107.23
2023-06-12,104.79
2023-06-13,106.92
2023-06-14,108.7
2023-06-15,108.9
2023-06-16,108.39
2023-06-19,107.25
2023-06-20,106.02
2023-06-21,104.97
2023-06-22,103.63
2023-06-23,103.42
2023-06-26,103.84
2023-06-27,104.59
2023-06-28,103.42
2023-06-29,102.88
2023-06-30,103.47
2023-07-03,105.53
2023-07-04,104.72
2023-07-05,103.55
2023-07-06,100.49
2023-07-07,102.19
2023-07-10,103.28
2023-07-11,104.44
2023-07-12,104.84
2023-07-13,107.28
2023-07-14,106.5
2023-07-17,105.94
2023-07-18,106.97
2023-07-19,105.94
2023-07-20,106.1
2023-07-21,106.92
2023-07-24,106.72
2023-07-25,109.99
2023-07-26,109.49
2023-07-27,108.91
2023-07-28,108.39
2023-07-31,108.62
2023-08-01,107.55
2023-08-02,105.67
2023-08-03,107.94
2023-08-04,108.01
2023-08-07,108.83
2023-08-08,108.36
2023-08-09,109.59
2023-08-10,107.92
2023-08-11,106.71
2023-08-14,106.24
2023-08-15,106.42
2023-08-16,107.33
2023-08-17,105.3
2023-08-18,105.81
2023-08-21,106.99
2023-08-22,108.53
2023-08-23,109.66
2023-08-24,107.55
2023-08-25,107.72
2023-08-28,108.69
2023-08-29,111.39
2023-08-30,110.22
2023-08-31,107.33
2023-09-01,109.29
2023-09-04,109.1
2023-09-05,107.8
2023-09-06,108.08
2023-09-07,106.79
2023-09-08,105.72
2023-09-11,104.36
2023-09-12,102.2
2023-09-13,101.83
2023-09-14,101.8
2023-09-15,101.44
2023-09-18,101.89
2023-09-19,104.55
2023-09-20,105.32
2023-09-21,103.03
2023-09-22,101.27
2023-09-25,101.06
2023-09-26,100.06
2023-09-27,101.12
2023-09-28,101.54
2023-09-29,100.43
2023-10-02,100.83
2023-10-03,97.53
2023-10-04,98.18
2023-10-05,95.22
2023-10-06,96.11
2023-10-09,95.03
2023-10-10,96.48
2023-10-11,97.92
2023-10-12,95.89
2023-10-13,95.98
2023-10-16,98.01
2023-10-17,97.81
2023-10-18,96.12
2023-10-19,95.35
2023-10-20,94.59
2023-10-23,93.48
2023-10-24,93.86
2023-10-25,95.63
2023-10-26,95.94
2023-10-27,93.1
2023-10-30,92.77
2023-10-31,91.82
2023-11-01,92.71
2023-11-03,96.64
2023-11-06,98.41
2023-11-07,98.22
2023-11-08,98.33
2023-11-09,98.74
2023-11-10,97.23
2023-11-13,96.96
2023-11-14,99.98
2023-11-15,100.94
2023-11-16,99.59
2023-11-17,100.75
2023-11-21,100.01
2023-11-22,99.17
2023-11-23,99.69
2023-11-24,99.6
2023-11-27,97.07
2023-11-28,97.0
2023-11-29,100.03
2023-11-30,102.68
2023-12-01,103.67
2023-12-04,104.29
2023-12-05,102.86
2023-12-06,102.86
2023-12-07,103.86
2023-12-08,104.03
2023-12-11,104.63
2023-12-13,106.73
2023-12-14,111.49
2023-12-15,113.41
2023-12-18,113.68
2023-12-19,114.41
2023-12-20,111.72
2023-12-21,114.27
2023-12-22,116.23
2023-12-26,115.8
2023-12-27,116.84
2023-12-28,115.82
2023-12-29,115.23
2024-01-02,114.0
2024-01-03,110.24
2024-01-04,109.06
2024-01-05,111.52
2024-01-08,112.53
2024-01-09,110.11
2024-01-10,109.55
2024-01-11,108.32
2024-01-12,109.03
2024-01-15,108.6
2024-01-16,105.86
2024-01-17,105.23
2024-01-18,105.05
2024-01-19,106.74
2024-01-22,104.73
2024-01-23,106.96
2024-01-24,109.35
2024-01-25,111.77
2024-01-26,112.57
2024-01-29,114.38
2024-01-30,113.86
2024-01-31,113.68
2024-02-01,115.23
2024-02-02,114.84
2024-02-06,115.28
2024-02-07,115.74
2024-02-08,110.17
2024-02-09,107.51
2024-02-12,108.85
2024-02-13,107.04
2024-02-14,107.28
2024-02-15,107.96
2024-02-16,108.88
2024-02-19,110.01
2024-02-20,108.89
2024-02-21,108.84
2024-02-22,109.44
2024-02-23,109.74
2024-02-26,109.14
2024-02-27,108.77
2024-02-28,105.32
2024-02-29,104.94
2024-03-01,106.48
2024-03-04,106.45
2024-03-05,106.1
2024-03-06,105.64
2024-03-07,106.86
2024-03-08,107.05
2024-03-11,108.21
2024-03-12,107.77
2024-03-13,111.79
2024-03-14,113.35
2024-03-15,118.84
2024-03-19,113.79
2024-03-20,116.72
2024-03-21,118.02
2024-03-22,119.1
2024-03-25,119.64
2024-03-26,120.32
2024-03-27,120.57
2024-04-01,123.6
2024-04-02,123.24
2024-04-03,126.2
2024-04-04,125.53
2024-04-05,126.68
2024-04-08,128.03
2024-04-09,129.52
2024-04-10,126.61
2024-04-11,127.06
2024-04-12,125.45
2024-04-15,124.2
2024-04-16,125.08
2024-04-17,122.82
2024-04-18,123.12
2024-04-19,121.68
2024-04-22,121.21
2024-04-23,120.14
2024-04-24,120.39
2024-04-25,123.06
2024-04-26,125.07
2024-04-29,125.34
2024-04-30,121.22
2024-05-02,120.19
2024-05-03,121.5
2024-05-06,121.28
2024-05-07,119.8
2024-05-08,118.07
2024-05-09,119.6
2024-05-10,119.73
2024-05-13,119.15
2024-05-14,119.44
2024-05-15,119.53
2024-05-16,120.17
2024-05-17,124.37
2024-05-20,125.76
2024-05-21,124.83
2024-05-22,121.54
2024-05-23,120.03
2024-05-24,118.33
2024-05-27,118.8
2024-05-28,119.11
2024-05-29,118.98
2024-05-30,119.91
2024-05-31,118.81
2024-06-03,110.71
2024-06-04,110.81
2024-06-05,113.17
2024-06-06,113.68
2024-06-07,109.63
2024-06-10,110.33
2024-06-11,109.58
2024-06-12,110.63
2024-06-13,109.34
2024-06-14,108.01
2024-06-17,108.85
2024-06-18,111.0
2024-06-19,109.59
2024-06-20,112.15
2024-06-21,108.98
2024-06-24,108.53
2024-06-25,107.46
2024-06-26,108.66
2024-06-27,108.87
2024-06-28,110.04
2024-07-01,111.14
2024-07-02,109.76
2024-07-03,113.07
2024-07-04,113.05
2024-07-05,113.24
2024-07-08,114.82
2024-07-09,115.03
2024-07-10,118.72
2024-07-11,119.64
2024-07-12,119.77
2024-07-15,117.33
2024-07-16,116.18
2024-07-17,113.92
2024-07-18,110.73
2024-07-19,111.79
2024-07-22,112.87
2024-07-23,112.15
2024-07-24,111.58
2024-07-25,111.43
2024-07-26,113.03
2024-07-29,113.02
2024-07-30,112.77
2024-07-31,115.28
2024-08-01,111.8
2024-08-02,111.69
2024-08-05,111.16
2024-08-06,111.72
2024-08-07,112.43
2024-08-08,113.98
2024-08-09,113.72
2024-08-12,113.83
2024-08-13,115.32
2024-08-14,114.05
2024-08-15,118.43
2024-08-16,116.81
2024-08-19,116.31
2024-08-20,114.52
2024-08-21,115.81
2024-08-22,114.54
2024-08-23,116.03
2024-08-26,114.56
2024-08-27,111.23
2024-08-28,108.73
2024-08-29,110.95
2024-08-30,110.63
2024-09-02,112.18
2024-09-03,109.58
2024-09-04,108.88
2024-09-05,108.97
2024-09-06,107.57
2024-09-09,107.36
2024-09-10,108.21
2024-09-11,108.43
2024-09-12,111.12
2024-09-13,111.25
2024-09-17,111.94
2024-09-18,113.09
2024-09-19,115.51
2024-09-20,114.16
2024-09-23,115.31
2024-09-24,119.39
2024-09-25,117.82
2024-09-26,120.56
2024-09-27,117.64
2024-09-30,115.85
2024-10-02,115.01
2024-10-03,112.98
2024-10-04,114.09
2024-10-07,113.95
2024-10-08,113.85
2024-10-09,114.36
2024-10-10,116.07
2024-10-11,117.57
2024-10-14,115.42
2024-10-15,115.26
2024-10-16,115.42
2024-10-17,115.14
2024-10-18,117.08
2024-10-21,117.78
2024-10-22,116.42
2024-10-23,116.54
2024-10-24,117.15
2024-10-25,117.43
2024-10-28,113.68
2024-10-29,111.39
2024-10-30,112.42
2024-10-31,110.44
2024-11-01,110.26
2024-11-04,111.08
2024-11-05,112.75
2024-11-06,115.34
2024-11-07,118.83
2024-11-08,116.76
2024-11-11,114.75
2024-11-12,112.19
2024-11-13,110.19
2024-11-14,110.06
2024-11-15,111.21
2024-11-19,111.17
2024-11-20,112.08
2024-11-21,111.94
2024-11-22,112.12
2024-11-25,111.77
2024-11-26,109.54
2024-11-27,109.15
2024-11-28,110.19
2024-11-29,109.23
2024-12-02,112.94
2024-12-03,113.47
2024-12-04,114.87
2024-12-05,115.51
2024-12-06,113.58
2024-12-09,118.69
2024-12-10,115.59
2024-12-11,114.57
2024-12-13,115.06
2024-12-16,112.9
2024-12-17,111.3
2024-12-18,109.87
2024-12-19,108.18
2024-12-20,109.16
2024-12-23,109.05
2024-12-24,109.06
2024-12-26,109.56
2024-12-27,109.29
2024-12-30,107.49
2024-12-31,109.88
2025-01-02,110.45
2025-01-03,109.07
2025-01-06,110.02
2025-01-07,110.83
2025-01-08,111.85
2025-01-09,111.65
2025-01-10,111.23
2025-01-13,109.57
2025-01-14,109.26
2025-01-15,110.99
2025-01-16,110.99
2025-01-17,110.43
2025-01-20,111.22
2025-01-21,111.83
2025-01-22,112.81
2025-01-23,114.44
2025-01-24,114.65
2025-01-27,114.46
2025-01-28,112.21
2025-01-29,113.44
2025-01-30,115.09
2025-01-31,114.29
2025-02-04,116.64
2025-02-05,115.73
2025-02-06,121.98
2025-02-07,123.09
2025-02-10,122.82
2025-02-11,121.87
2025-02-12,121.62
2025-02-13,122.01
2025-02-14,122.81
2025-02-17,123.81
2025-02-18,123.68
2025-02-19,122.61
2025-02-20,123.26
2025-02-21,121.23
2025-02-24,119.94
2025-02-25,119.99
2025-02-26,119.4
2025-02-27,115.75
2025-02-28,114.04
2025-03-03,112.95
2025-03-04,114.34
2025-03-05,118.02
2025-03-06,118.6
2025-03-07,117.2
2025-03-10,114.64
2025-03-11,114.3
2025-03-12,118.15
2025-03-13,118.24
2025-03-14,118.96
2025-03-18,118.3
2025-03-19,120.34
2025-03-20,119.05
2025-03-21,117.6
2025-03-24,117.5
2025-03-25,120.33
2025-03-26,118.14
2025-03-27,118.8
2025-03-28,116.52
2025-03-31,115.26
2025-04-01,117.22
2025-04-02,118.69
2025-04-03,114.4
2025-04-04,105.5
2025-04-07,105.86
2025-04-08,104.03
2025-04-09,109.32
2025-04-10,106.32
2025-04-11,107.89
2025-04-14,109.41
2025-04-15,109.35
2025-04-16,110.12
2025-04-21,111.15
2025-04-22,112.65
2025-04-23,114.04
2025-04-24,115.49
2025-04-25,117.48
2025-04-28,119.37
2025-04-29,115.18
2025-04-30,115.87
2025-05-02,115.74
2025-05-05,116.19
2025-05-06,119.65
2025-05-07,119.87
2025-05-08,119.41
2025-05-09,118.31
2025-05-12,120.23
2025-05-13,121.39
2025-05-14,121.32
2025-05-15,122.57
2025-05-16,122.01
2025-05-19,122.08
2025-05-20,122.86
2025-05-21,124.53
2025-05-22,123.01
2025-05-23,124.5
2025-05-26,124.73
2025-05-27,124.88
2025-05-28,125.38
2025-05-29,125.91
2025-05-30,123.28
2025-06-02,122.44
2025-06-03,122.91
2025-06-04,123.03
2025-06-05,125.94
2025-06-06,126.43
2025-06-09,127.51
2025-06-10,127.2
2025-06-11,127.08
2025-06-12,127.72
2025-06-13,126.29
2025-06-16,125.86
2025-06-17,126.12
2025-06-18,127.1
2025-06-19,124.39
2025-06-20,124.15
2025-06-23,123.52
2025-06-24,125.83
2025-06-25,125.66
2025-06-26,129.26
2025-06-27,128.54
2025-06-30,130.15
2025-07-01,131.25
2025-07-02,132.18
2025-07-03,131.2
2025-07-04,130.83
2025-07-07,130.19
2025-07-08,130.82
2025-07-09,130.39
2025-07-10,132.59
2025-07-11,132.66
2025-07-14,132.81
2025-07-15,131.58
2025-07-16,131.61
2025-07-17,134.34
2025-07-18,133.52
2025-07-21,133.84
2025-07-22,135.92
2025-07-23,137.1
2025-07-24,139.09
2025-07-25,139.74
2025-07-28,141.37
2025-07-29,144.3
2025-07-30,141.45
2025-07-31,141.98
2025-08-01,139.78
2025-08-04,140.48
2025-08-05,141.0
2025-08-06,142.02
2025-08-07,145.31
2025-08-08,146.31
2025-08-11,147.11
2025-08-12,149.86
2025-08-13,148.5
2025-08-14,147.1
2025-08-15,146.04
2025-08-18,147.01
2025-08-19,146.63
2025-08-20,145.26
2025-08-21,146.96
2025-08-22,149.51
2025-08-25,146.82
2025-08-26,147.45
2025-08-27,148.59
2025-08-28,150.62
2025-08-29,149.93
2025-09-01,149.94
2025-09-02,154.18
2025-09-03,157.81
2025-09-04,156.7
2025-09-05,158.89
2025-09-08,160.53
2025-09-09,161.32
2025-09-10,161.52
2025-09-11,164.68
2025-09-12,164.65
2025-09-15,165.63
2025-09-17,162.7
2025-09-18,160.57
2025-09-19,160.12
2025-09-22,164.81
2025-09-23,164.47
2025-09-24,167.0
2025-09-25,170.24
2025-09-26,170.49
2025-09-29,174.94
2025-09-30,177.31
2025-10-01,174.54
2025-10-02,176.44
2025-10-03,177.71
2025-10-06,163.19
2025-10-07,163.97
2025-10-08,167.61
2025-10-09,168.33
2025-10-10,168.72
2025-10-13,172.98
2025-10-14,173.98
2025-10-15,176.28
2025-10-16,177.59
2025-10-17,173.97
2025-10-20,175.59
2025-10-21,170.18
2025-10-22,170.55
2025-10-23,172.2
2025-10-24,169.92
2025-10-27,174.03
2025-10-28,179.43
2025-10-29,185.13
2025-10-30,184.43
2025-10-31,182.81
2025-11-03,178.8
2025-11-04,176.11
2025-11-05,180.6
2025-11-06,180.31
2025-11-07,180.46
2025-11-10,181.36
2025-11-11,184.52
2025-11-12,181.7
2025-11-13,179.4
2025-11-14,177.09
2025-11-18,174.58
2025-11-19,176.49
2025-11-20,173.35
2025-11-21,174.18
2025-11-24,178.91
2025-11-25,182.07
2025-11-26,183.27
2025-11-27,180.74
2025-11-28,183.83
2025-12-01,187.14
2025-12-02,186.61
2025-12-03,188.89
2025-12-04,190.8
2025-12-05,189.1
2025-12-08,190.33
2025-12-09,190.29
2025-12-10,188.89
2025-12-11,194.89
2025-12-15,194.97
2025-12-16,192.17
2025-12-17,188.67
2025-12-18,195.46
2025-12-19,194.94
2025-12-22,201.2
2025-12-23,205.05
2025-12-24,204.75
2025-12-26,205.6
2025-12-29,203.66
2025-12-30,201.12
2025-12-31,200.19
2026-01-02,198.58
2026-01-05,204.88
2026-01-06,208.37
2026-01-07,204.2
2026-01-08,208.16
2026-01-09,213.77
2026-01-12,220.97
2026-01-13,219.94
2026-01-14,225.13
2026-01-15,221.63
2026-01-16,222.71
2026-01-19,226.65
2026-01-20,227.23
2026-01-21,226.28
2026-01-22,224.47
2026-01-23,223.68
2026-01-26,228.08
2026-01-27,227.94
2026-01-28,234.2
2026-01-29,235.2
2026-01-30,219.16
2026-02-03,228.07
2026-02-04,223.8
2026-02-05,221.7
2026-02-06,228.74
2026-02-09,233.19
2026-02-10,228.54
2026-02-11,230.98
2026-02-12,224.85
2026-02-13,227.29
2026-02-16,226.35
2026-02-17,219.62
2026-02-18,222.03
2026-02-19,224.6
2026-02-20,226.81
2026-02-23,226.26
2026-02-24,227.62
2026-02-25,232.44
2026-02-26,233.23
2026-02-27,235.88
2026-03-02,232.84
2026-03-03,219.29
2026-03-04,226.82
2026-03-05,214.35
2026-03-06,208.23
2026-03-09,207.96
2026-03-10,212.09
2026-03-11,212.66
2026-03-12,207.21
2026-03-13,202.29
2026-03-17,203.31
2026-03-18,199.07
2026-03-19,192.31
2026-03-20,188.72
2026-03-23,191.99
2026-03-24,196.09
2026-03-25,204.61
2026-03-26,200.12
2026-03-27,194.85
2026-03-30,197.62
2026-03-31,205.96
2026-04-01,212.15
2026-04-06,209.65
2026-04-07,209.48
2026-04-08,219.04
2026-04-09,221.04
2026-04-10,220.82
2026-04-13,221.51
2026-04-14,220.72
2026-04-15,222.47
2026-04-16,220.54
2026-04-17,226.27
2026-04-20,226.7
2026-04-21,218.76
2026-04-22,220.79
2026-04-23,219.24
