date,price
2022-06-20,103.54
2022-06-21,104.01
2022-06-22,102.48
2022-06-23,102.12
2022-06-24,105.02
2022-06-27,105.88
2022-06-28,105.79
2022-06-29,104.73
2022-06-30,101.87
2022-07-01,101.68
2022-07-04,102.62
2022-07-05,102.21
2022-07-06,103.71
2022-07-07,102.48
2022-07-08,102.98
2022-07-11,102.11
2022-07-12,101.37
2022-07-13,100.54
2022-07-14,100.37
2022-07-15,100.75
2022-07-18,102.02
2022-07-19,102.49
2022-07-20,101.63
2022-07-21,101.1
2022-07-22,100.38
2022-07-25,100.2
2022-07-26,98.09
2022-07-27,98.97
2022-07-28,100.64
2022-07-29,100.33
2022-08-01,100.54
2022-08-02,100.88
2022-08-03,101.42
2022-08-04,103.05
2022-08-05,103.31
2022-08-08,104.27
2022-08-09,104.04
2022-08-10,104.41
2022-08-11,105.84
2022-08-12,106.35
2022-08-15,106.98
2022-08-16,107.79
2022-08-17,107.95
2022-08-18,108.56
2022-08-19,106.77
2022-08-22,104.09
2022-08-23,104.88
2022-08-24,104.4
2022-08-25,106.14
2022-08-26,105.91
2022-08-29,103.44
2022-08-30,102.03
2022-08-31,100.65
2022-09-01,100.17
2022-09-02,100.79
2022-09-05,101.98
2022-09-06,100.51
2022-09-07,100.76
2022-09-08,100.89
2022-09-09,102.43
2022-09-12,104.17
2022-09-13,102.89
2022-09-14,102.66
2022-09-15,102.59
2022-09-19,103.36
2022-09-20,103.16
2022-09-21,102.19
2022-09-22,100.35
2022-09-23,97.63
2022-09-26,95.49
2022-09-27,96.8
2022-09-28,97.33
2022-09-29,96.41
2022-09-30,94.64
2022-10-03,97.3
2022-10-04,98.29
2022-10-05,97.96
2022-10-06,99.41
2022-10-07,98.44
2022-10-10,98.02
2022-10-11,97.6
2022-10-12,97.59
2022-10-13,99.15
2022-10-14,99.66
2022-10-17,101.05
2022-10-18,101.86
2022-10-19,101.52
2022-10-20,101.11
2022-10-21,102.05
2022-10-24,103.96
2022-10-25,103.67
2022-10-26,105.62
2022-10-27,105.69
2022-10-28,106.42
2022-10-31,108.51
2022-11-01,109.92
2022-11-03,106.89
2022-11-04,109.97
2022-11-07,109.6
2022-11-08,110.27
2022-11-09,110.36
2022-11-10,112.75
2022-11-11,115.95
2022-11-14,115.96
2022-11-15,115.36
2022-11-16,115.19
2022-11-17,114.65
2022-11-18,115.17
2022-11-22,113.36
2022-11-23,115.0
2022-11-24,114.31
2022-11-25,113.61
2022-11-28,112.32
2022-11-29,110.13
2022-11-30,113.25
2022-12-01,114.8
2022-12-02,113.8
2022-12-05,112.37
2022-12-06,114.59
2022-12-07,114.74
2022-12-08,115.08
2022-12-09,113.43
2022-12-13,114.04
2022-12-14,112.21
2022-12-15,110.29
2022-12-16,110.09
2022-12-19,109.99
2022-12-20,109.91
2022-12-21,111.38
2022-12-22,110.63
2022-12-23,112.01
2022-12-26,110.39
2022-12-27,111.3
2022-12-28,108.63
2022-12-29,107.91
2022-12-30,105.03
2023-01-02,107.33
2023-01-03,107.34
2023-01-04,109.7
2023-01-05,112.09
2023-01-06,114.79
2023-01-09,116.68
2023-01-10,116.8
2023-01-11,117.77
2023-01-12,118.49
2023-01-13,119.09
2023-01-16,121.27
2023-01-17,119.46
2023-01-18,120.77
2023-01-19,121.46
2023-01-20,123.52
2023-01-23,124.73
2023-01-24,125.73
2023-01-25,124.75
2023-01-26,125.74
2023-01-27,122.76
2023-01-30,120.0
2023-01-31,120.46
2023-02-01,123.17
2023-02-02,122.0
2023-02-03,123.29
2023-02-07,122.56
2023-02-08,122.45
2023-02-09,122.36
2023-02-10,121.59
2023-02-13,123.56
2023-02-14,122.74
2023-02-15,123.42
2023-02-16,122.7
2023-02-17,122.93
2023-02-20,124.07
2023-02-21,120.59
2023-02-22,120.24
2023-02-23,120.57
2023-02-24,120.37
2023-02-27,120.48
2023-02-28,121.12
2023-03-01,121.78
2023-03-02,121.41
2023-03-03,123.22
2023-03-06,122.89
2023-03-07,121.99
2023-03-08,122.04
2023-03-09,122.55
2023-03-10,121.66
2023-03-13,122.46
2023-03-14,122.75
2023-03-15,121.51
2023-03-16,121.7
2023-03-17,120.95
2023-03-21,120.0
2023-03-22,120.68
2023-03-23,121.4
2023-03-24,121.84
2023-03-27,123.22
2023-03-28,124.96
2023-03-29,126.42
2023-03-30,126.46
2023-03-31,125.04
2023-04-03,125.13
2023-04-04,127.04
2023-04-05,124.57
2023-04-10,126.92
2023-04-11,126.93
2023-04-12,126.31
2023-04-13,126.75
2023-04-14,126.27
2023-04-17,127.16
2023-04-18,123.52
2023-04-19,123.67
2023-04-20,122.23
2023-04-21,119.38
2023-04-24,120.14
2023-04-25,118.79
2023-04-26,117.66
2023-04-27,119.62
2023-04-28,121.22
2023-05-02,121.76
2023-05-03,120.61
2023-05-04,118.31
2023-05-05,119.12
2023-05-08,119.61
2023-05-09,120.68
2023-05-10,121.61
2023-05-11,120.25
2023-05-12,120.22
2023-05-15,121.06
2023-05-16,121.56
2023-05-17,122.26
2023-05-18,123.2
2023-05-19,120.75
2023-05-22,119.73
2023-05-23,118.43
2023-05-24,118.17
2023-05-25,118.48
2023-05-26,120.81
2023-05-29,123.12
2023-05-30,119.78
2023-05-31,118.46
2023-06-01,117.61
2023-06-02,119.76
2023-06-05,118.32
2023-06-06,122.02
2023-06-07,121.44
2023-06-08,121.09
2023-06-09,121.11
2023-06-12,122.38
2023-06-13,122.94
2023-06-14,124.52
2023-06-15,124.68
2023-06-16,124.55
2023-06-19,123.81
2023-06-20,121.71
2023-06-21,120.97
2023-06-22,119.92
2023-06-23,118.99
2023-06-26,118.59
2023-06-27,119.62
2023-06-28,118.54
2023-06-29,118.4
2023-06-30,118.92
2023-07-03,122.58
2023-07-04,120.19
2023-07-05,120.12
2023-07-06,119.65
2023-07-07,120.54
2023-07-10,119.75
2023-07-11,120.51
2023-07-12,120.05
2023-07-13,121.12
2023-07-14,119.45
2023-07-17,119.56
2023-07-18,121.71
2023-07-19,120.71
2023-07-20,119.1
2023-07-21,119.04
2023-07-24,117.26
2023-07-25,115.67
2023-07-26,118.83
2023-07-27,120.47
2023-07-28,120.67
2023-07-31,120.88
2023-08-01,118.78
2023-08-02,116.77
2023-08-03,117.36
2023-08-04,118.82
2023-08-07,118.66
2023-08-08,118.15
2023-08-09,118.53
2023-08-10,118.38
2023-08-11,117.05
2023-08-14,117.0
2023-08-15,118.85
2023-08-16,119.27
2023-08-17,116.48
2023-08-18,116.41
2023-08-21,115.06
2023-08-22,114.86
2023-08-23,116.28
2023-08-24,116.14
2023-08-25,117.57
2023-08-28,118.25
2023-08-29,120.97
2023-08-30,123.5
2023-08-31,120.04
2023-09-01,118.55
2023-09-04,119.64
2023-09-05,119.94
2023-09-06,118.49
2023-09-07,118.67
2023-09-08,119.74
2023-09-11,119.63
2023-09-12,119.85
2023-09-13,118.93
2023-09-14,119.67
2023-09-15,119.41
2023-09-18,118.24
2023-09-19,118.39
2023-09-20,118.9
2023-09-21,118.32
2023-09-22,117.15
2023-09-25,116.73
2023-09-26,116.11
2023-09-27,116.75
2023-09-28,116.96
2023-09-29,111.4
2023-10-02,112.15
2023-10-03,110.97
2023-10-04,112.5
2023-10-05,97.98
2023-10-06,101.23
2023-10-09,100.98
2023-10-10,104.67
2023-10-11,104.32
2023-10-12,102.8
2023-10-13,101.16
2023-10-16,101.9
2023-10-17,101.21
2023-10-18,101.56
2023-10-19,99.84
2023-10-20,99.61
2023-10-23,98.42
2023-10-24,95.04
2023-10-25,94.93
2023-10-26,93.6
2023-10-27,91.86
2023-10-30,93.9
2023-10-31,94.07
2023-11-01,95.49
2023-11-03,100.3
2023-11-06,103.14
2023-11-07,101.06
2023-11-08,99.75
2023-11-09,98.36
2023-11-10,98.03
2023-11-13,97.84
2023-11-14,99.52
2023-11-15,101.39
2023-11-16,102.23
2023-11-17,104.43
2023-11-21,103.91
2023-11-22,104.92
2023-11-23,106.53
2023-11-24,106.36
2023-11-27,107.26
2023-11-28,107.7
2023-11-29,109.07
2023-11-30,113.72
2023-12-01,112.4
2023-12-04,113.03
2023-12-05,114.17
2023-12-06,114.36
2023-12-07,114.66
2023-12-08,112.87
2023-12-11,112.57
2023-12-13,113.12
2023-12-14,126.44
2023-12-15,129.58
2023-12-18,130.87
2023-12-19,130.58
2023-12-20,129.0
2023-12-21,130.16
2023-12-22,130.18
2023-12-26,131.24
2023-12-27,130.85
2023-12-28,130.64
2023-12-29,130.54
2024-01-02,128.96
2024-01-03,125.88
2024-01-04,124.3
2024-01-05,125.86
2024-01-08,126.74
2024-01-09,121.85
2024-01-10,122.43
2024-01-11,122.27
2024-01-12,120.59
2024-01-15,119.96
2024-01-16,117.66
2024-01-17,116.63
2024-01-18,116.01
2024-01-19,118.14
2024-01-22,114.93
2024-01-23,116.66
2024-01-24,117.48
2024-01-25,118.89
2024-01-26,121.42
2024-01-29,122.06
2024-01-30,121.27
2024-01-31,119.87
2024-02-01,119.42
2024-02-02,121.84
2024-02-06,124.54
2024-02-07,123.17
2024-02-08,123.38
2024-02-09,121.23
2024-02-12,119.95
2024-02-13,118.61
2024-02-14,118.58
2024-02-15,118.33
2024-02-16,118.65
2024-02-19,118.54
2024-02-20,118.98
2024-02-21,116.55
2024-02-22,117.44
2024-02-23,117.44
2024-02-26,116.5
2024-02-27,116.02
2024-02-28,112.9
2024-02-29,114.52
2024-03-01,113.9
2024-03-04,112.42
2024-03-05,112.72
2024-03-06,112.87
2024-03-07,111.37
2024-03-08,111.03
2024-03-11,111.13
2024-03-12,111.02
2024-03-13,113.07
2024-03-14,114.36
2024-03-15,113.52
2024-03-19,112.41
2024-03-20,114.42
2024-03-21,114.38
2024-03-22,115.95
2024-03-25,115.81
2024-03-26,117.23
2024-03-27,118.41
2024-04-01,119.42
2024-04-02,120.19
2024-04-03,120.48
2024-04-04,122.82
2024-04-05,123.7
2024-04-08,122.55
2024-04-09,120.75
2024-04-10,118.45
2024-04-11,118.49
2024-04-12,118.81
2024-04-15,117.09
2024-04-16,116.87
2024-04-17,115.11
2024-04-18,116.47
2024-04-19,116.49
2024-04-22,118.82
2024-04-23,124.89
2024-04-24,124.08
2024-04-25,126.91
2024-04-26,129.63
2024-04-29,129.56
2024-04-30,126.93
2024-05-02,127.48
2024-05-03,128.36
2024-05-06,128.62
2024-05-07,128.02
2024-05-08,128.45
2024-05-09,130.61
2024-05-10,130.18
2024-05-13,129.85
2024-05-14,129.0
2024-05-15,130.12
2024-05-16,130.99
2024-05-17,130.9
2024-05-20,130.04
2024-05-21,127.61
2024-05-22,128.73
2024-05-23,128.09
2024-05-24,125.42
2024-05-27,124.9
2024-05-28,122.26
2024-05-29,124.25
2024-05-30,125.82
2024-05-31,124.97
2024-06-03,116.13
2024-06-04,118.89
2024-06-05,121.58
2024-06-06,123.12
2024-06-07,120.06
2024-06-10,121.71
2024-06-11,122.61
2024-06-12,121.83
2024-06-13,121.07
2024-06-14,120.66
2024-06-17,118.62
2024-06-18,121.22
2024-06-19,120.06
2024-06-20,121.21
2024-06-21,119.48
2024-06-24,119.28
2024-06-25,117.87
2024-06-26,116.18
2024-06-27,116.21
2024-06-28,115.98
2024-07-01,116.97
2024-07-02,114.01
2024-07-03,116.18
2024-07-04,116.32
2024-07-05,113.88
2024-07-08,115.47
2024-07-09,116.6
2024-07-10,119.23
2024-07-11,117.38
2024-07-12,120.16
2024-07-15,119.1
2024-07-16,119.64
2024-07-17,117.88
2024-07-18,116.67
2024-07-19,117.92
2024-07-22,118.93
2024-07-23,118.63
2024-07-24,118.89
2024-07-25,116.84
2024-07-26,116.56
2024-07-29,114.74
2024-07-30,115.13
2024-07-31,117.16
2024-08-01,115.42
2024-08-02,114.02
2024-08-05,112.93
2024-08-06,113.23
2024-08-07,111.76
2024-08-08,113.08
2024-08-09,112.34
2024-08-12,112.57
2024-08-13,115.36
2024-08-14,115.6
2024-08-15,116.35
2024-08-16,117.29
2024-08-19,117.85
2024-08-20,117.95
2024-08-21,117.19
2024-08-22,116.84
2024-08-23,118.08
2024-08-26,117.27
2024-08-27,115.07
2024-08-28,119.13
2024-08-29,121.88
2024-08-30,121.45
2024-09-02,121.51
2024-09-03,119.92
2024-09-04,121.26
2024-09-05,120.59
2024-09-06,118.33
2024-09-09,119.12
2024-09-10,121.51
2024-09-11,121.84
2024-09-12,123.61
2024-09-13,123.1
2024-09-17,126.09
2024-09-18,127.28
2024-09-19,127.62
2024-09-20,127.82
2024-09-23,128.18
2024-09-24,129.98
2024-09-25,128.8
2024-09-26,129.57
2024-09-27,128.48
2024-09-30,127.57
2024-10-02,125.06
2024-10-03,122.01
2024-10-04,124.41
2024-10-07,124.65
2024-10-08,122.94
2024-10-09,124.08
2024-10-10,126.02
2024-10-11,125.1
2024-10-14,125.88
2024-10-15,126.85
2024-10-16,127.14
2024-10-17,126.43
2024-10-18,127.86
2024-10-21,127.41
2024-10-22,126.84
2024-10-23,124.15
2024-10-24,124.01
2024-10-25,125.35
2024-10-28,128.7
2024-10-29,128.96
2024-10-30,126.78
2024-10-31,126.1
2024-11-01,124.11
2024-11-04,123.88
2024-11-05,124.2
2024-11-06,126.1
2024-11-07,129.28
2024-11-08,128.76
2024-11-11,128.7
2024-11-12,129.05
2024-11-13,128.73
2024-11-14,130.08
2024-11-15,129.16
2024-11-19,130.07
2024-11-20,129.92
2024-11-21,130.18
2024-11-22,131.65
2024-11-25,130.75
2024-11-26,129.41
2024-11-27,131.53
2024-11-28,130.43
2024-11-29,129.67
2024-12-02,130.44
2024-12-03,131.09
2024-12-04,131.91
2024-12-05,135.89
2024-12-06,134.29
2024-12-09,136.18
2024-12-10,135.12
2024-12-11,133.26
2024-12-13,133.16
2024-12-16,133.58
2024-12-17,133.01
2024-12-18,131.42
2024-12-19,129.25
2024-12-20,128.49
2024-12-23,129.12
2024-12-24,128.6
2024-12-26,128.56
2024-12-27,127.78
2024-12-30,127.47
2024-12-31,129.23
2025-01-02,130.11
2025-01-03,128.29
2025-01-06,130.04
2025-01-07,132.81
2025-01-08,131.23
2025-01-09,131.68
2025-01-10,131.85
2025-01-13,133.46
2025-01-14,134.29
2025-01-15,136.09
2025-01-16,136.22
2025-01-17,136.73
2025-01-20,135.05
2025-01-21,136.59
2025-01-22,137.6
2025-01-23,137.25
2025-01-24,137.36
2025-01-27,138.26
2025-01-28,138.69
2025-01-29,138.75
2025-01-30,141.63
2025-01-31,137.8
2025-02-04,137.64
2025-02-05,135.97
2025-02-06,138.92
2025-02-07,138.0
2025-02-10,138.5
2025-02-11,141.52
2025-02-12,145.16
2025-02-13,143.41
2025-02-14,142.75
2025-02-17,143.17
2025-02-18,143.88
2025-02-19,144.48
2025-02-20,145.64
2025-02-21,141.08
2025-02-24,140.38
2025-02-25,137.7
2025-02-26,138.66
2025-02-27,136.28
2025-02-28,137.94
2025-03-03,136.41
2025-03-04,136.41
2025-03-05,135.62
2025-03-06,134.95
2025-03-07,134.29
2025-03-10,131.0
2025-03-11,130.17
2025-03-12,129.7
2025-03-13,129.93
2025-03-14,136.09
2025-03-18,136.18
2025-03-19,137.52
2025-03-20,137.72
2025-03-21,135.45
2025-03-24,135.96
2025-03-25,137.99
2025-03-26,136.45
2025-03-27,136.86
2025-03-28,136.04
2025-03-31,134.88
2025-04-01,136.42
2025-04-02,138.67
2025-04-03,138.56
2025-04-04,133.2
2025-04-07,130.02
2025-04-08,128.93
2025-04-09,134.73
2025-04-10,133.7
2025-04-11,134.36
2025-04-14,136.61
2025-04-15,134.98
2025-04-16,136.06
2025-04-21,137.12
2025-04-22,138.56
2025-04-23,143.45
2025-04-24,145.27
2025-04-25,147.36
2025-04-28,144.36
2025-04-29,140.86
2025-04-30,144.34
2025-05-02,144.12
2025-05-05,145.93
2025-05-06,148.09
2025-05-07,153.76
2025-05-08,151.01
2025-05-09,150.18
2025-05-12,150.19
2025-05-13,151.69
2025-05-14,153.34
2025-05-15,155.35
2025-05-16,154.76
2025-05-19,155.7
2025-05-20,154.1
2025-05-21,155.3
2025-05-22,154.05
2025-05-23,155.78
2025-05-26,158.11
2025-05-27,153.75
2025-05-28,153.09
2025-05-29,152.62
2025-05-30,153.27
2025-06-02,152.99
2025-06-03,152.47
2025-06-04,153.53
2025-06-05,154.68
2025-06-06,155.95
2025-06-09,154.38
2025-06-10,155.23
2025-06-11,154.11
2025-06-12,152.7
2025-06-13,151.04
2025-06-16,150.32
2025-06-17,148.17
2025-06-18,148.1
2025-06-19,144.35
2025-06-20,145.94
2025-06-23,146.4
2025-06-24,146.61
2025-06-25,149.03
2025-06-26,149.46
2025-06-27,149.44
2025-06-30,150.45
2025-07-01,151.89
2025-07-02,153.65
2025-07-03,151.2
2025-07-04,152.95
2025-07-07,150.84
2025-07-08,149.43
2025-07-09,148.89
2025-07-10,153.26
2025-07-11,152.06
2025-07-14,151.51
2025-07-15,151.93
2025-07-16,151.99
2025-07-17,153.09
2025-07-18,151.74
2025-07-21,150.62
2025-07-22,146.5
2025-07-23,148.2
2025-07-24,148.29
2025-07-25,148.54
2025-07-28,147.57
2025-07-29,149.77
2025-07-30,150.06
2025-07-31,150.88
2025-08-01,150.51
2025-08-04,150.02
2025-08-05,151.33
2025-08-06,153.92
2025-08-07,155.49
2025-08-08,153.84
2025-08-11,155.06
2025-08-12,157.63
2025-08-13,155.84
2025-08-14,156.43
2025-08-15,158.58
2025-08-18,158.96
2025-08-19,159.24
2025-08-20,157.96
2025-08-21,157.96
2025-08-22,156.71
2025-08-25,155.09
2025-08-26,153.83
2025-08-27,155.19
2025-08-28,155.69
2025-08-29,153.91
2025-09-01,155.26
2025-09-02,156.7
2025-09-03,156.05
2025-09-04,158.17
2025-09-05,160.17
2025-09-08,159.96
2025-09-09,160.45
2025-09-10,157.72
2025-09-11,162.41
2025-09-12,162.0
2025-09-15,159.39
2025-09-17,158.01
2025-09-18,159.25
2025-09-19,158.99
2025-09-22,160.15
2025-09-23,161.26
2025-09-24,156.78
2025-09-25,158.24
2025-09-26,157.63
2025-09-29,154.87
2025-09-30,153.33
2025-10-01,151.31
2025-10-02,151.57
2025-10-03,149.82
2025-10-06,149.64
2025-10-07,150.05
2025-10-08,150.62
2025-10-09,148.87
2025-10-10,149.19
2025-10-13,148.01
2025-10-14,147.42
2025-10-15,148.3
2025-10-16,147.69
2025-10-17,146.57
2025-10-20,145.46
2025-10-21,141.96
2025-10-22,144.86
2025-10-23,144.93
2025-10-24,144.45
2025-10-27,145.24
2025-10-28,145.97
2025-10-29,147.32
2025-10-30,143.76
2025-10-31,143.43
2025-11-03,143.99
2025-11-04,145.59
2025-11-05,149.95
2025-11-06,148.65
2025-11-07,147.54
2025-11-10,145.51
2025-11-11,147.9
2025-11-12,145.55
2025-11-13,145.73
2025-11-14,146.32
2025-11-18,145.25
2025-11-19,146.06
2025-11-20,145.29
2025-11-21,147.03
2025-11-24,149.65
2025-11-25,152.53
2025-11-26,152.42
2025-11-27,152.67
2025-11-28,154.3
2025-12-01,152.16
2025-12-02,151.12
2025-12-03,150.05
2025-12-04,149.85
2025-12-05,148.21
2025-12-08,151.25
2025-12-09,152.24
2025-12-10,152.88
2025-12-11,159.78
2025-12-15,157.01
2025-12-16,155.25
2025-12-17,157.78
2025-12-18,159.57
2025-12-19,163.1
2025-12-22,162.98
2025-12-23,165.15
2025-12-24,165.12
2025-12-26,164.91
2025-12-29,163.55
2025-12-30,161.09
2025-12-31,160.97
2026-01-02,159.56
2026-01-05,160.98
2026-01-06,162.68
2026-01-07,163.58
2026-01-08,164.44
2026-01-09,162.56
2026-01-12,162.36
2026-01-13,159.59
2026-01-14,158.48
2026-01-15,155.39
2026-01-16,157.94
2026-01-19,157.0
2026-01-20,159.81
2026-01-21,163.41
2026-01-22,165.42
2026-01-23,164.03
2026-01-26,166.42
2026-01-27,167.24
2026-01-28,166.66
2026-01-29,164.85
2026-01-30,165.19
2026-02-03,170.16
2026-02-04,166.74
2026-02-05,168.43
2026-02-06,173.02
2026-02-09,174.04
2026-02-10,174.73
2026-02-11,175.78
2026-02-12,171.72
2026-02-13,171.8
2026-02-16,174.0
2026-02-17,175.78
2026-02-18,175.04
2026-02-19,174.26
2026-02-20,177.56
2026-02-23,171.47
2026-02-24,165.73
2026-02-25,165.96
2026-02-26,166.27
2026-02-27,163.46
2026-03-02,160.71
2026-03-03,155.63
2026-03-04,159.89
2026-03-05,156.84
2026-03-06,154.27
2026-03-09,151.87
2026-03-10,154.2
2026-03-11,153.52
2026-03-12,149.06
2026-03-13,147.97
2026-03-17,150.3
2026-03-18,151.11
2026-03-19,153.77
2026-03-20,152.55
2026-03-23,150.62
2026-03-24,154.38
2026-03-25,162.05
2026-03-26,158.64
2026-03-27,159.12
2026-03-30,158.48
2026-03-31,160.61
2026-04-01,161.9
2026-04-06,159.97
2026-04-07,155.98
2026-04-08,161.97
2026-04-09,161.31
2026-04-10,158.94
2026-04-13,154.42
2026-04-14,153.67
2026-04-15,157.04
2026-04-16,156.79
2026-04-17,159.21
2026-04-20,158.1
2026-04-21,159.18
2026-04-22,160.69
2026-04-23,158.58
